Date,sse_daily_return
2022-02-14 00:00:00+08:00,0.9804419017318077
2022-02-15 00:00:00+08:00,0.9853629274815201
2022-02-16 00:00:00+08:00,0.9910073111365354
2022-02-17 00:00:00+08:00,0.9916392196251286
2022-02-18 00:00:00+08:00,0.9981356884559911
2022-02-21 00:00:00+08:00,0.9980928259049531
2022-02-22 00:00:00+08:00,0.9885253320818027
2022-02-23 00:00:00+08:00,0.997675299980265
2022-02-24 00:00:00+08:00,0.9807507354871695
2022-02-25 00:00:00+08:00,0.9868840593823646
2022-02-28 00:00:00+08:00,0.9900008090830074
2022-03-01 00:00:00+08:00,0.9975838505635553
2022-03-02 00:00:00+08:00,0.9962570661253978
2022-03-03 00:00:00+08:00,0.9953764291850971
2022-03-04 00:00:00+08:00,0.9858089353619467
2022-03-07 00:00:00+08:00,0.9644238034035797
2022-03-08 00:00:00+08:00,0.941740438771509
2022-03-09 00:00:00+08:00,0.9311207181864757
2022-03-10 00:00:00+08:00,0.9424724529574776
2022-03-11 00:00:00+08:00,0.9463783203729963
2022-03-14 00:00:00+08:00,0.9217248839936225
2022-03-15 00:00:00+08:00,0.8761008398058229
2022-03-16 00:00:00+08:00,0.9066216986847828
2022-03-17 00:00:00+08:00,0.9192972859279104
2022-03-18 00:00:00+08:00,0.9295995862856311
2022-03-21 00:00:00+08:00,0.9303487036067859
2022-03-22 00:00:00+08:00,0.9321129792621344
2022-03-23 00:00:00+08:00,0.9353068675929027
2022-03-24 00:00:00+08:00,0.9293679609691097
2022-03-25 00:00:00+08:00,0.9184966497750519
2022-03-28 00:00:00+08:00,0.9191428690502293
2022-03-29 00:00:00+08:00,0.9161233628896452
2022-03-30 00:00:00+08:00,0.9340401884583995
2022-03-31 00:00:00+08:00,0.9299226610188623
2022-04-01 00:00:00+08:00,0.938649448486718
2022-04-06 00:00:00+08:00,0.9388524522300709
2022-04-07 00:00:00+08:00,0.9254906453180447
2022-04-08 00:00:00+08:00,0.929822625130202
2022-04-11 00:00:00+08:00,0.9055980236873535
2022-04-12 00:00:00+08:00,0.9188083456877307
2022-04-13 00:00:00+08:00,0.9112281663644997
2022-04-14 00:00:00+08:00,0.922328170909047
2022-04-15 00:00:00+08:00,0.9182121792612409
2022-04-18 00:00:00+08:00,0.9137157999251511
2022-04-19 00:00:00+08:00,0.9132897573372275
2022-04-20 00:00:00+08:00,0.9010002122883024
2022-04-21 00:00:00+08:00,0.8806300990466992
2022-04-22 00:00:00+08:00,0.8826630684462583
2022-04-25 00:00:00+08:00,0.8373678931150387
2022-04-26 00:00:00+08:00,0.8253356629897718
2022-04-27 00:00:00+08:00,0.8458802282102742
2022-04-28 00:00:00+08:00,0.8507983219939547
2022-04-29 00:00:00+08:00,0.8712656787756166
2022-05-05 00:00:00+08:00,0.8771845502981914
2022-05-06 00:00:00+08:00,0.8582555681699904
2022-05-09 00:00:00+08:00,0.8589932368618777
2022-05-10 00:00:00+08:00,0.868057479658264
2022-05-11 00:00:00+08:00,0.8745939488828477
2022-05-12 00:00:00+08:00,0.873533135649014
2022-05-13 00:00:00+08:00,0.8819082268104699
2022-05-16 00:00:00+08:00,0.8788973071218362
2022-05-17 00:00:00+08:00,0.8846017262717909
2022-05-18 00:00:00+08:00,0.8823943048933326
2022-05-19 00:00:00+08:00,0.8855338820437954
2022-05-20 00:00:00+08:00,0.8997192223672149
2022-05-23 00:00:00+08:00,0.8998021551206892
2022-05-24 00:00:00+08:00,0.8780909466543441
2022-05-25 00:00:00+08:00,0.8885362152604783
2022-05-26 00:00:00+08:00,0.8930111633210491
2022-05-27 00:00:00+08:00,0.895049857035242
2022-05-30 00:00:00+08:00,0.9004312014519654
